2019-03-19,"WarnerMedia will refocus its workforce on streaming (T, NFLX)",https://www.businessinsider.com/warnermedia-layoffs-streaming-refocus-2019-3
2019-03-27,"Why most publishers will elect to join Apple News+ (AAPL, NYT, NFLX)",https://www.businessinsider.com/apple-news-publisher-opportunity-2019-3
2019-03-21,"Consumers are growing frustrated with the increasing number of SVOD options (DIS, AAPL, NFLX, AMZN, ROKU)",https://www.businessinsider.com/growing-svod-fragmentation-causing-subscription-fatigue-2019-3
2019-04-04,"T-Mobile will carry Viacom content on a new mobile TV service (TMUS, NFLX, VZ, T)",https://www.businessinsider.com/t-mobile-viacom-content-for-ott-tv-service-2019-4
2019-03-28,"Netflix poaches producer Brad Falchuk from 20th Century Fox as talent race intensifies (NFLX, DIS, AMZN, AAPL)",https://www.businessinsider.com/netflix-poaches-brad-falchuk-20th-century-fox-producer-2019-3
2019-03-12,"Here's why Quibi could succeed in its uphill battle against Netflix (FB, SNAP, GOOGL, NFLX, AAPL, DIS)",https://www.businessinsider.com/quibi-mobile-first-tv-2019-3
2019-03-14,"Stash launches banking and rewards services (NFLX, SPOT)",https://www.businessinsider.com/stash-launches-banking-rewards-services-2019-3
2019-03-18,Netflix's biggest bull and bear agree on one thing about its key growth measure during an economic slowdown (NFLX),https://markets.businessinsider.com/news/stocks/netflix-stock-price-biggest-bull-bear-weigh-in-on-subscriber-growth-2019-3-1028037971
2019-03-18,Netflix's biggest bull and bear agree on one thing about its key growth measure during an economic slowdown (NFLX),https://www.businessinsider.com/netflix-stock-price-biggest-bull-bear-weigh-in-on-subscriber-growth-2019-3
2019-04-10,"Netflix has killed support for an Apple feature that lets you beam content from your iPhone to Apple TV. Here's everything you need to know. (AAPL, NFLX)",https://www.businessinsider.com/netflix-apple-airplay-not-working-everything-to-know-2019-4
